instrument_key,float_mktcap_hkd,total_mktcap_hkd,circulating_mktcap_hkd,market_cap_field_name,market_cap_as_of_date,market_cap_source_label,market_cap_currency,market_cap_admissibility_note,latest_turnover_hkd,latest_volume_shares,liquidity_field_name,liquidity_as_of_date,liquidity_source_label,liquidity_currency,as_of_date,source_label
00400,,5245198115.000000,5245198115.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,9920533.000000,3128240.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00399,,239228879.000000,239228879.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00398,,1593661392.000000,1593661392.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,340357.000000,104305.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00397,,95839495.000000,95839495.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,32470.000000,780025.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00396,,282833609.000000,282833609.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,247770.000000,706000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00393,,2085000000.000000,2085000000.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,310600.000000,224000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00392,,39551622746.000000,39551622746.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,30950539.000000,980368.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00391,,592373853.000000,592373853.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,1112000.000000,11120000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00390,,86401776752.000000,14725865000.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,90678101.000000,25993027.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00389,,66946720.000000,66946720.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,4574.000000,20000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00388,,518798857434.000000,518798857434.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,1287169392.000000,3134725.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00387,,165654765.000000,165654765.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00386,,535700028003.000000,105356920658.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,326090112.000000,73452084.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00385,,160622796.000000,160622796.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,1908.000000,7200.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00384,,40534256393.000000,40534256393.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,43452468.000000,5824190.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00383,,1199388807.000000,1199388807.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,2856.000000,2800.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00382,,779393369.000000,779393369.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,282368.000000,430363.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00381,,145524317.000000,145524317.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,456800.000000,3740000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00380,,177191378.000000,177191378.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,61328.000000,448000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00379,,222723964.000000,222723964.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,49010.000000,400000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00377,,78775136.000000,78775136.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00376,,8930441681.000000,8930441681.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,8783800.000000,3954000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00375,,187426085.000000,187426085.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,3390.000000,3000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00374,,950069100.000000,950069100.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00373,,8327431933.000000,8327431933.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,815880.000000,342000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00372,,66603333.000000,66603333.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00371,,28130507639.000000,28130507639.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,106010548.000000,37282315.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00370,,639775927.000000,639775927.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,9317010.000000,30852000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00369,,2776596109.000000,2776596109.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,58840.000000,28000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00368,,792000000.000000,792000000.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,5261440.000000,4780000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00367,,485040400.000000,485040400.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,16040.000000,56000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00366,,436410634.000000,436410634.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00365,,1324050000.000000,1324050000.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,3231680.000000,3516000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00363,,16677825944.000000,16677825944.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,12205775.000000,795946.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00362,,20273223.000000,20273223.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00361,,315967500.000000,315967500.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,122160.000000,2300000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
